stage,x0,y0,w,h,x1,y1,scale_x_idx_per_outpix,scale_y_idx_per_outpix,iou,dice,hamming,intersection,union,target_sum,pred_sum
stage3,44,52,134,72,177,123,1.1981981981981982,1.126984126984127,0.9894584837545126,0.9947013137838426,0.010184151785714286,6852,6925,6925,6852
stage3,45,54,134,73,178,126,1.1981981981981982,1.1428571428571428,0.9894584837545126,0.9947013137838426,0.010184151785714286,6852,6925,6925,6852
stage3,43,52,135,72,177,123,1.2072072072072073,1.126984126984127,0.9894584837545126,0.9947013137838426,0.010184151785714286,6852,6925,6925,6852
stage3,44,54,135,73,178,126,1.2072072072072073,1.1428571428571428,0.9894584837545126,0.9947013137838426,0.010184151785714286,6852,6925,6925,6852
stage3,46,53,127,68,172,120,1.135135135135135,1.0634920634920635,0.9894028354575397,0.9946731932047221,0.010323660714285714,6909,6983,6925,6967
stage3,45,53,128,68,172,120,1.1441441441441442,1.0634920634920635,0.9894028354575397,0.9946731932047221,0.010323660714285714,6909,6983,6925,6967
stage3,44,53,129,68,172,120,1.1531531531531531,1.0634920634920635,0.9894028354575397,0.9946731932047221,0.010323660714285714,6909,6983,6925,6967
stage3,45,52,129,67,173,118,1.1531531531531531,1.0476190476190477,0.9893693434851314,0.9946562680531484,0.010323660714285714,6887,6961,6925,6923
stage3,46,51,128,74,173,124,1.1441441441441442,1.1587301587301588,0.989367816091954,0.9946554961721797,0.010323660714285714,6886,6960,6925,6921
stage3,47,51,127,73,173,123,1.135135135135135,1.1428571428571428,0.9893662882598074,0.9946547240681883,0.010323660714285714,6885,6959,6925,6919
stage3,50,57,128,68,177,124,1.1441441441441442,1.0634920634920635,0.9893632312778496,0.9946531791907515,0.010323660714285714,6883,6957,6925,6915
stage3,50,56,128,70,177,125,1.1441441441441442,1.0952380952380953,0.9893632312778496,0.9946531791907515,0.010323660714285714,6883,6957,6925,6915
stage3,49,57,129,68,177,124,1.1531531531531531,1.0634920634920635,0.9893632312778496,0.9946531791907515,0.010323660714285714,6883,6957,6925,6915
stage3,49,56,129,70,177,125,1.1531531531531531,1.0952380952380953,0.9893632312778496,0.9946531791907515,0.010323660714285714,6883,6957,6925,6915
stage3,48,57,130,68,177,124,1.162162162162162,1.0634920634920635,0.9893632312778496,0.9946531791907515,0.010323660714285714,6883,6957,6925,6915
stage3,48,56,130,70,177,125,1.162162162162162,1.0952380952380953,0.9893632312778496,0.9946531791907515,0.010323660714285714,6883,6957,6925,6915
stage3,42,51,134,71,175,121,1.1981981981981982,1.1111111111111112,0.9893341020466994,0.9946384581944646,0.010323660714285714,6864,6938,6925,6877
stage3,50,52,128,74,177,125,1.1441441441441442,1.1587301587301588,0.9893140794223827,0.9946283391405343,0.010323660714285714,6851,6925,6925,6851
stage3,49,52,129,74,177,125,1.1531531531531531,1.1587301587301588,0.9893140794223827,0.9946283391405343,0.010323660714285714,6851,6925,6925,6851
stage3,48,52,130,74,177,125,1.162162162162162,1.1587301587301588,0.9893140794223827,0.9946283391405343,0.010323660714285714,6851,6925,6925,6851
stage3,47,52,131,73,177,124,1.1711711711711712,1.1428571428571428,0.9893140794223827,0.9946283391405343,0.010323660714285714,6851,6925,6925,6851
stage3,46,54,133,72,178,125,1.1891891891891893,1.126984126984127,0.9893140794223827,0.9946283391405343,0.010323660714285714,6851,6925,6925,6851
stage3,44,52,134,70,177,121,1.1981981981981982,1.0952380952380953,0.9893140794223827,0.9946283391405343,0.010323660714285714,6851,6925,6925,6851
stage3,44,52,134,71,177,122,1.1981981981981982,1.1111111111111112,0.9893140794223827,0.9946283391405343,0.010323660714285714,6851,6925,6925,6851
stage3,45,54,134,72,178,125,1.1981981981981982,1.126984126984127,0.9893140794223827,0.9946283391405343,0.010323660714285714,6851,6925,6925,6851
stage3,43,52,135,70,177,121,1.2072072072072073,1.0952380952380953,0.9893140794223827,0.9946283391405343,0.010323660714285714,6851,6925,6925,6851
stage3,43,52,135,71,177,122,1.2072072072072073,1.1111111111111112,0.9893140794223827,0.9946283391405343,0.010323660714285714,6851,6925,6925,6851
stage3,44,54,135,72,178,125,1.2072072072072073,1.126984126984127,0.9893140794223827,0.9946283391405343,0.010323660714285714,6851,6925,6925,6851
stage3,43,55,131,74,173,128,1.1711711711711712,1.1587301587301588,0.9892857142857143,0.9946140035906643,0.010463169642857142,6925,7000,6925,7000
stage3,42,55,132,74,173,128,1.1801801801801801,1.1587301587301588,0.9892857142857143,0.9946140035906643,0.010463169642857142,6925,7000,6925,7000
stage3,43,53,130,68,172,120,1.162162162162162,1.0634920634920635,0.9892611683848798,0.9946015979270136,0.010463169642857142,6909,6984,6925,6968
stage3,42,53,131,68,172,120,1.1711711711711712,1.0634920634920635,0.9892611683848798,0.9946015979270136,0.010463169642857142,6909,6984,6925,6968
stage3,46,52,127,73,172,124,1.135135135135135,1.1428571428571428,0.9892503941522144,0.9945961524605519,0.010463169642857142,6902,6977,6925,6954
stage3,45,52,128,73,172,124,1.1441441441441442,1.1428571428571428,0.9892503941522144,0.9945961524605519,0.010463169642857142,6902,6977,6925,6954
stage3,44,57,134,74,177,130,1.1981981981981982,1.1587301587301588,0.9892488532110092,0.9945953736398357,0.010463169642857142,6901,6976,6925,6952
stage3,43,57,135,74,177,130,1.2072072072072073,1.1587301587301588,0.9892488532110092,0.9945953736398357,0.010463169642857142,6901,6976,6925,6952
stage3,43,52,131,69,173,120,1.1711711711711712,1.0793650793650793,0.9892395982783357,0.994590695997115,0.010463169642857142,6895,6970,6925,6940
stage3,43,52,131,70,173,121,1.1711711711711712,1.0952380952380953,0.9892395982783357,0.994590695997115,0.010463169642857142,6895,6970,6925,6940
stage3,43,52,131,71,173,122,1.1711711711711712,1.1111111111111112,0.9892395982783357,0.994590695997115,0.010463169642857142,6895,6970,6925,6940
stage3,43,52,131,72,173,123,1.1711711711711712,1.126984126984127,0.9892395982783357,0.994590695997115,0.010463169642857142,6895,6970,6925,6940
stage3,42,52,132,69,173,120,1.1801801801801801,1.0793650793650793,0.9892395982783357,0.994590695997115,0.010463169642857142,6895,6970,6925,6940
stage3,42,52,132,70,173,121,1.1801801801801801,1.0952380952380953,0.9892395982783357,0.994590695997115,0.010463169642857142,6895,6970,6925,6940
stage3,42,52,132,71,173,122,1.1801801801801801,1.1111111111111112,0.9892395982783357,0.994590695997115,0.010463169642857142,6895,6970,6925,6940
stage3,42,52,132,72,173,123,1.1801801801801801,1.126984126984127,0.9892395982783357,0.994590695997115,0.010463169642857142,6895,6970,6925,6940
stage3,47,57,131,70,177,126,1.1711711711711712,1.0952380952380953,0.9892349648342185,0.9945883541381052,0.010463169642857142,6892,6967,6925,6934
stage3,46,57,132,70,177,126,1.1801801801801801,1.0952380952380953,0.9892349648342185,0.9945883541381052,0.010463169642857142,6892,6967,6925,6934
stage3,45,57,133,70,177,126,1.1891891891891893,1.0952380952380953,0.9892349648342185,0.9945883541381052,0.010463169642857142,6892,6967,6925,6934
stage3,45,52,129,68,173,119,1.1531531531531531,1.0634920634920635,0.9892272335535766,0.9945844465304354,0.010463169642857142,6887,6962,6925,6924
stage3,44,52,130,67,173,118,1.162162162162162,1.0476190476190477,0.9892272335535766,0.9945844465304354,0.010463169642857142,6887,6962,6925,6924
stage3,44,52,130,68,173,119,1.162162162162162,1.0634920634920635,0.9892272335535766,0.9945844465304354,0.010463169642857142,6887,6962,6925,6924
stage3,47,52,127,67,173,118,1.135135135135135,1.0476190476190477,0.9892256859646602,0.9945836643316242,0.010463169642857142,6886,6961,6925,6922
stage3,46,52,128,67,173,118,1.1441441441441442,1.0476190476190477,0.9892256859646602,0.9945836643316242,0.010463169642857142,6886,6961,6925,6922
stage3,47,51,127,74,173,124,1.135135135135135,1.1587301587301588,0.9892241379310345,0.9945828819068255,0.010463169642857142,6885,6960,6925,6920
stage3,50,57,128,67,177,123,1.1441441441441442,1.0476190476190477,0.9892194911599828,0.9945805332755256,0.010463169642857142,6882,6957,6925,6914
stage3,49,57,129,67,177,123,1.1531531531531531,1.0476190476190477,0.9892194911599828,0.9945805332755256,0.010463169642857142,6882,6957,6925,6914
stage3,48,57,130,67,177,123,1.162162162162162,1.0476190476190477,0.9892194911599828,0.9945805332755256,0.010463169642857142,6882,6957,6925,6914
stage3,45,51,130,72,174,122,1.162162162162162,1.126984126984127,0.9892101855848079,0.9945758298980256,0.010463169642857142,6876,6951,6925,6902
stage3,44,51,131,72,174,122,1.1711711711711712,1.126984126984127,0.9892101855848079,0.9945758298980256,0.010463169642857142,6876,6951,6925,6902
stage3,43,51,132,72,174,122,1.1801801801801801,1.126984126984127,0.9892101855848079,0.9945758298980256,0.010463169642857142,6876,6951,6925,6902
stage3,44,51,132,69,175,119,1.1801801801801801,1.0793650793650793,0.9891899682905737,0.9945656111875951,0.010463169642857142,6863,6938,6925,6876
stage3,44,51,132,70,175,120,1.1801801801801801,1.0952380952380953,0.9891899682905737,0.9945656111875951,0.010463169642857142,6863,6938,6925,6876
stage3,44,51,132,71,175,121,1.1801801801801801,1.1111111111111112,0.9891899682905737,0.9945656111875951,0.010463169642857142,6863,6938,6925,6876
stage3,43,51,133,69,175,119,1.1891891891891893,1.0793650793650793,0.9891899682905737,0.9945656111875951,0.010463169642857142,6863,6938,6925,6876
stage3,43,51,133,70,175,120,1.1891891891891893,1.0952380952380953,0.9891899682905737,0.9945656111875951,0.010463169642857142,6863,6938,6925,6876
stage3,43,51,133,71,175,121,1.1891891891891893,1.1111111111111112,0.9891899682905737,0.9945656111875951,0.010463169642857142,6863,6938,6925,6876
stage3,42,51,134,69,175,119,1.1981981981981982,1.0793650793650793,0.9891899682905737,0.9945656111875951,0.010463169642857142,6863,6938,6925,6876
stage3,42,51,134,70,175,120,1.1981981981981982,1.0952380952380953,0.9891899682905737,0.9945656111875951,0.010463169642857142,6863,6938,6925,6876
stage3,44,52,134,69,177,120,1.1981981981981982,1.0793650793650793,0.9891696750902527,0.9945553539019963,0.010463169642857142,6850,6925,6925,6850
stage3,43,52,135,69,177,120,1.2072072072072073,1.0793650793650793,0.9891696750902527,0.9945553539019963,0.010463169642857142,6850,6925,6925,6850
stage3,44,53,129,67,172,119,1.1531531531531531,1.0476190476190477,0.9891117478510029,0.9945260731777585,0.010602678571428572,6904,6980,6925,6959
stage3,43,53,130,66,172,118,1.162162162162162,1.0317460317460319,0.9891117478510029,0.9945260731777585,0.010602678571428572,6904,6980,6925,6959
stage3,43,53,130,67,172,119,1.162162162162162,1.0476190476190477,0.9891117478510029,0.9945260731777585,0.010602678571428572,6904,6980,6925,6959
stage3,42,53,131,66,172,118,1.1711711711711712,1.0317460317460319,0.9891117478510029,0.9945260731777585,0.010602678571428572,6904,6980,6925,6959
stage3,42,53,131,67,172,119,1.1711711711711712,1.0476190476190477,0.9891117478510029,0.9945260731777585,0.010602678571428572,6904,6980,6925,6959
stage3,44,57,134,73,177,129,1.1981981981981982,1.1428571428571428,0.989105504587156,0.994522917267224,0.010602678571428572,6900,6976,6925,6951
stage3,43,57,135,73,177,129,1.2072072072072073,1.1428571428571428,0.989105504587156,0.994522917267224,0.010602678571428572,6900,6976,6925,6951
stage3,47,52,127,68,173,119,1.135135135135135,1.0634920634920635,0.9890835966676242,0.9945118428653957,0.010602678571428572,6886,6962,6925,6923
stage3,46,52,128,68,173,119,1.1441441441441442,1.0634920634920635,0.9890835966676242,0.9945118428653957,0.010602678571428572,6886,6962,6925,6923
stage3,50,57,128,66,177,122,1.1441441441441442,1.0317460317460319,0.9890757510421159,0.994507876860818,0.010602678571428572,6881,6957,6925,6913
stage3,49,57,129,66,177,122,1.1531531531531531,1.0317460317460319,0.9890757510421159,0.994507876860818,0.010602678571428572,6881,6957,6925,6913
stage3,45,51,129,72,173,122,1.1531531531531531,1.126984126984127,0.9890757510421159,0.994507876860818,0.010602678571428572,6881,6957,6925,6913
stage3,48,57,130,66,177,122,1.162162162162162,1.0317460317460319,0.9890757510421159,0.994507876860818,0.010602678571428572,6881,6957,6925,6913
stage3,44,51,130,72,173,122,1.162162162162162,1.126984126984127,0.9890757510421159,0.994507876860818,0.010602678571428572,6881,6957,6925,6913
stage3,42,52,133,66,174,117,1.1891891891891893,1.0317460317460319,0.9890694664173738,0.9945046999276934,0.010602678571428572,6877,6953,6925,6905
stage3,49,53,129,68,177,120,1.1531531531531531,1.0634920634920635,0.9890252707581227,0.9944823580659213,0.010602678571428572,6849,6925,6925,6849
stage3,48,53,130,68,177,120,1.162162162162162,1.0634920634920635,0.9890252707581227,0.9944823580659213,0.010602678571428572,6849,6925,6925,6849
stage3,46,54,133,71,178,124,1.1891891891891893,1.1111111111111112,0.9890252707581227,0.9944823580659213,0.010602678571428572,6849,6925,6925,6849
stage3,45,54,134,71,178,124,1.1981981981981982,1.1111111111111112,0.9890252707581227,0.9944823580659213,0.010602678571428572,6849,6925,6925,6849
stage3,44,54,135,71,178,124,1.2072072072072073,1.1111111111111112,0.9890252707581227,0.9944823580659213,0.010602678571428572,6849,6925,6925,6849
stage3,47,57,127,66,173,122,1.135135135135135,1.0317460317460319,0.9890031419594402,0.9944711711064838,0.0107421875,6925,7002,6925,7002
stage3,47,57,127,67,173,123,1.135135135135135,1.0476190476190477,0.9890031419594402,0.9944711711064838,0.0107421875,6925,7002,6925,7002
stage3,47,57,127,68,173,124,1.135135135135135,1.0634920634920635,0.9890031419594402,0.9944711711064838,0.0107421875,6925,7002,6925,7002
stage3,47,57,127,69,173,125,1.135135135135135,1.0793650793650793,0.9890031419594402,0.9944711711064838,0.0107421875,6925,7002,6925,7002
stage3,47,56,127,70,173,125,1.135135135135135,1.0952380952380953,0.9890031419594402,0.9944711711064838,0.0107421875,6925,7002,6925,7002
stage3,47,56,127,71,173,126,1.135135135135135,1.1111111111111112,0.9890031419594402,0.9944711711064838,0.0107421875,6925,7002,6925,7002
stage3,47,56,127,72,173,127,1.135135135135135,1.126984126984127,0.9890031419594402,0.9944711711064838,0.0107421875,6925,7002,6925,7002
stage3,47,56,127,73,173,128,1.135135135135135,1.1428571428571428,0.9890031419594402,0.9944711711064838,0.0107421875,6925,7002,6925,7002
stage3,47,56,127,74,173,129,1.135135135135135,1.1587301587301588,0.9890031419594402,0.9944711711064838,0.0107421875,6925,7002,6925,7002
stage3,46,57,128,66,173,122,1.1441441441441442,1.0317460317460319,0.9890031419594402,0.9944711711064838,0.0107421875,6925,7002,6925,7002
stage3,46,57,128,67,173,123,1.1441441441441442,1.0476190476190477,0.9890031419594402,0.9944711711064838,0.0107421875,6925,7002,6925,7002
stage3,46,57,128,68,173,124,1.1441441441441442,1.0634920634920635,0.9890031419594402,0.9944711711064838,0.0107421875,6925,7002,6925,7002
stage3,46,56,128,70,173,125,1.1441441441441442,1.0952380952380953,0.9890031419594402,0.9944711711064838,0.0107421875,6925,7002,6925,7002
stage3,46,56,128,71,173,126,1.1441441441441442,1.1111111111111112,0.9890031419594402,0.9944711711064838,0.0107421875,6925,7002,6925,7002
stage3,46,56,128,72,173,127,1.1441441441441442,1.126984126984127,0.9890031419594402,0.9944711711064838,0.0107421875,6925,7002,6925,7002
stage3,46,56,128,73,173,128,1.1441441441441442,1.1428571428571428,0.9890031419594402,0.9944711711064838,0.0107421875,6925,7002,6925,7002
stage3,46,56,128,74,173,129,1.1441441441441442,1.1587301587301588,0.9890031419594402,0.9944711711064838,0.0107421875,6925,7002,6925,7002
stage3,45,57,129,66,173,122,1.1531531531531531,1.0317460317460319,0.9890031419594402,0.9944711711064838,0.0107421875,6925,7002,6925,7002
stage3,45,57,129,67,173,123,1.1531531531531531,1.0476190476190477,0.9890031419594402,0.9944711711064838,0.0107421875,6925,7002,6925,7002
stage3,45,56,129,70,173,125,1.1531531531531531,1.0952380952380953,0.9890031419594402,0.9944711711064838,0.0107421875,6925,7002,6925,7002
stage3,45,56,129,71,173,126,1.1531531531531531,1.1111111111111112,0.9890031419594402,0.9944711711064838,0.0107421875,6925,7002,6925,7002
stage3,45,56,129,72,173,127,1.1531531531531531,1.126984126984127,0.9890031419594402,0.9944711711064838,0.0107421875,6925,7002,6925,7002
stage3,45,56,129,73,173,128,1.1531531531531531,1.1428571428571428,0.9890031419594402,0.9944711711064838,0.0107421875,6925,7002,6925,7002
stage3,45,56,129,74,173,129,1.1531531531531531,1.1587301587301588,0.9890031419594402,0.9944711711064838,0.0107421875,6925,7002,6925,7002
stage3,45,58,130,66,174,123,1.162162162162162,1.0317460317460319,0.9890031419594402,0.9944711711064838,0.0107421875,6925,7002,6925,7002
stage3,44,56,130,70,173,125,1.162162162162162,1.0952380952380953,0.9890031419594402,0.9944711711064838,0.0107421875,6925,7002,6925,7002
stage3,45,57,130,70,174,126,1.162162162162162,1.0952380952380953,0.9890031419594402,0.9944711711064838,0.0107421875,6925,7002,6925,7002
stage3,44,56,130,71,173,126,1.162162162162162,1.1111111111111112,0.9890031419594402,0.9944711711064838,0.0107421875,6925,7002,6925,7002
stage3,44,56,130,72,173,127,1.162162162162162,1.126984126984127,0.9890031419594402,0.9944711711064838,0.0107421875,6925,7002,6925,7002
stage3,44,56,130,73,173,128,1.162162162162162,1.1428571428571428,0.9890031419594402,0.9944711711064838,0.0107421875,6925,7002,6925,7002
stage3,44,56,130,74,173,129,1.162162162162162,1.1587301587301588,0.9890031419594402,0.9944711711064838,0.0107421875,6925,7002,6925,7002
stage3,44,58,131,66,174,123,1.1711711711711712,1.0317460317460319,0.9890031419594402,0.9944711711064838,0.0107421875,6925,7002,6925,7002
stage3,44,57,131,70,174,126,1.1711711711711712,1.0952380952380953,0.9890031419594402,0.9944711711064838,0.0107421875,6925,7002,6925,7002
stage3,43,57,132,70,174,126,1.1801801801801801,1.0952380952380953,0.9890031419594402,0.9944711711064838,0.0107421875,6925,7002,6925,7002
stage3,50,58,127,71,176,128,1.135135135135135,1.1111111111111112,0.9889952836930113,0.9944671983904577,0.0107421875,6920,6997,6925,6992
