path,relative_path,filename,extension,size_bytes,mtime,category
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241013\14-10-2024_predModel_6.nc,02.Simulations\HighRes\Daily_dpt_20241013\14-10-2024_predModel_6.nc,14-10-2024_predModel_6.nc,.nc,84035306,2026-05-08T23:07:05,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241013\14-10-2024_predModel_7.nc,02.Simulations\HighRes\Daily_dpt_20241013\14-10-2024_predModel_7.nc,14-10-2024_predModel_7.nc,.nc,84035306,2026-05-08T23:07:06,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241013\14-10-2024_predModel_8.nc,02.Simulations\HighRes\Daily_dpt_20241013\14-10-2024_predModel_8.nc,14-10-2024_predModel_8.nc,.nc,84035306,2026-05-08T23:07:06,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241013\14-10-2024_predModel_9.nc,02.Simulations\HighRes\Daily_dpt_20241013\14-10-2024_predModel_9.nc,14-10-2024_predModel_9.nc,.nc,84035306,2026-05-08T23:07:07,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241014\15-10-2024_predModel_1.nc,02.Simulations\HighRes\Daily_dpt_20241014\15-10-2024_predModel_1.nc,15-10-2024_predModel_1.nc,.nc,84035306,2026-05-08T23:07:08,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241014\15-10-2024_predModel_10.nc,02.Simulations\HighRes\Daily_dpt_20241014\15-10-2024_predModel_10.nc,15-10-2024_predModel_10.nc,.nc,84035306,2026-05-08T23:07:08,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241014\15-10-2024_predModel_11.nc,02.Simulations\HighRes\Daily_dpt_20241014\15-10-2024_predModel_11.nc,15-10-2024_predModel_11.nc,.nc,84035306,2026-05-08T23:07:09,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241014\15-10-2024_predModel_12.nc,02.Simulations\HighRes\Daily_dpt_20241014\15-10-2024_predModel_12.nc,15-10-2024_predModel_12.nc,.nc,84035306,2026-05-08T23:07:10,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241014\15-10-2024_predModel_13.nc,02.Simulations\HighRes\Daily_dpt_20241014\15-10-2024_predModel_13.nc,15-10-2024_predModel_13.nc,.nc,84035306,2026-05-08T23:07:10,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241014\15-10-2024_predModel_14.nc,02.Simulations\HighRes\Daily_dpt_20241014\15-10-2024_predModel_14.nc,15-10-2024_predModel_14.nc,.nc,84035306,2026-05-08T23:07:11,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241014\15-10-2024_predModel_15.nc,02.Simulations\HighRes\Daily_dpt_20241014\15-10-2024_predModel_15.nc,15-10-2024_predModel_15.nc,.nc,84035306,2026-05-08T23:07:12,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241014\15-10-2024_predModel_16.nc,02.Simulations\HighRes\Daily_dpt_20241014\15-10-2024_predModel_16.nc,15-10-2024_predModel_16.nc,.nc,84035306,2026-05-08T23:07:13,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241014\15-10-2024_predModel_17.nc,02.Simulations\HighRes\Daily_dpt_20241014\15-10-2024_predModel_17.nc,15-10-2024_predModel_17.nc,.nc,84035306,2026-05-08T23:07:13,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241014\15-10-2024_predModel_2.nc,02.Simulations\HighRes\Daily_dpt_20241014\15-10-2024_predModel_2.nc,15-10-2024_predModel_2.nc,.nc,84035306,2026-05-08T23:07:14,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241014\15-10-2024_predModel_3.nc,02.Simulations\HighRes\Daily_dpt_20241014\15-10-2024_predModel_3.nc,15-10-2024_predModel_3.nc,.nc,84035306,2026-05-08T23:07:15,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241014\15-10-2024_predModel_4.nc,02.Simulations\HighRes\Daily_dpt_20241014\15-10-2024_predModel_4.nc,15-10-2024_predModel_4.nc,.nc,84035306,2026-05-08T23:07:15,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241014\15-10-2024_predModel_5.nc,02.Simulations\HighRes\Daily_dpt_20241014\15-10-2024_predModel_5.nc,15-10-2024_predModel_5.nc,.nc,84035306,2026-05-08T23:07:16,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241014\15-10-2024_predModel_6.nc,02.Simulations\HighRes\Daily_dpt_20241014\15-10-2024_predModel_6.nc,15-10-2024_predModel_6.nc,.nc,84035306,2026-05-08T23:07:17,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241014\15-10-2024_predModel_7.nc,02.Simulations\HighRes\Daily_dpt_20241014\15-10-2024_predModel_7.nc,15-10-2024_predModel_7.nc,.nc,84035306,2026-05-08T23:07:17,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241014\15-10-2024_predModel_8.nc,02.Simulations\HighRes\Daily_dpt_20241014\15-10-2024_predModel_8.nc,15-10-2024_predModel_8.nc,.nc,84035306,2026-05-08T23:07:18,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241014\15-10-2024_predModel_9.nc,02.Simulations\HighRes\Daily_dpt_20241014\15-10-2024_predModel_9.nc,15-10-2024_predModel_9.nc,.nc,84035306,2026-05-08T23:07:19,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241015\16-10-2024_predModel_1.nc,02.Simulations\HighRes\Daily_dpt_20241015\16-10-2024_predModel_1.nc,16-10-2024_predModel_1.nc,.nc,84035306,2026-05-08T23:07:19,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241015\16-10-2024_predModel_10.nc,02.Simulations\HighRes\Daily_dpt_20241015\16-10-2024_predModel_10.nc,16-10-2024_predModel_10.nc,.nc,84035306,2026-05-08T23:07:20,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241015\16-10-2024_predModel_11.nc,02.Simulations\HighRes\Daily_dpt_20241015\16-10-2024_predModel_11.nc,16-10-2024_predModel_11.nc,.nc,84035306,2026-05-08T23:07:21,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241015\16-10-2024_predModel_12.nc,02.Simulations\HighRes\Daily_dpt_20241015\16-10-2024_predModel_12.nc,16-10-2024_predModel_12.nc,.nc,84035306,2026-05-08T23:07:22,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241015\16-10-2024_predModel_13.nc,02.Simulations\HighRes\Daily_dpt_20241015\16-10-2024_predModel_13.nc,16-10-2024_predModel_13.nc,.nc,84035306,2026-05-08T23:07:22,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241015\16-10-2024_predModel_14.nc,02.Simulations\HighRes\Daily_dpt_20241015\16-10-2024_predModel_14.nc,16-10-2024_predModel_14.nc,.nc,84035306,2026-05-08T23:07:23,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241015\16-10-2024_predModel_15.nc,02.Simulations\HighRes\Daily_dpt_20241015\16-10-2024_predModel_15.nc,16-10-2024_predModel_15.nc,.nc,84035306,2026-05-08T23:07:24,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241015\16-10-2024_predModel_16.nc,02.Simulations\HighRes\Daily_dpt_20241015\16-10-2024_predModel_16.nc,16-10-2024_predModel_16.nc,.nc,84035306,2026-05-08T23:07:24,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241015\16-10-2024_predModel_17.nc,02.Simulations\HighRes\Daily_dpt_20241015\16-10-2024_predModel_17.nc,16-10-2024_predModel_17.nc,.nc,84035306,2026-05-08T23:07:25,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241015\16-10-2024_predModel_2.nc,02.Simulations\HighRes\Daily_dpt_20241015\16-10-2024_predModel_2.nc,16-10-2024_predModel_2.nc,.nc,84035306,2026-05-08T23:07:26,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241015\16-10-2024_predModel_3.nc,02.Simulations\HighRes\Daily_dpt_20241015\16-10-2024_predModel_3.nc,16-10-2024_predModel_3.nc,.nc,84035306,2026-05-08T23:07:26,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241015\16-10-2024_predModel_4.nc,02.Simulations\HighRes\Daily_dpt_20241015\16-10-2024_predModel_4.nc,16-10-2024_predModel_4.nc,.nc,84035306,2026-05-08T23:07:27,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241015\16-10-2024_predModel_5.nc,02.Simulations\HighRes\Daily_dpt_20241015\16-10-2024_predModel_5.nc,16-10-2024_predModel_5.nc,.nc,84035306,2026-05-08T23:07:28,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241015\16-10-2024_predModel_6.nc,02.Simulations\HighRes\Daily_dpt_20241015\16-10-2024_predModel_6.nc,16-10-2024_predModel_6.nc,.nc,84035306,2026-05-08T23:07:28,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241015\16-10-2024_predModel_7.nc,02.Simulations\HighRes\Daily_dpt_20241015\16-10-2024_predModel_7.nc,16-10-2024_predModel_7.nc,.nc,84035306,2026-05-08T23:07:29,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241015\16-10-2024_predModel_8.nc,02.Simulations\HighRes\Daily_dpt_20241015\16-10-2024_predModel_8.nc,16-10-2024_predModel_8.nc,.nc,84035306,2026-05-08T23:07:30,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241015\16-10-2024_predModel_9.nc,02.Simulations\HighRes\Daily_dpt_20241015\16-10-2024_predModel_9.nc,16-10-2024_predModel_9.nc,.nc,84035306,2026-05-08T23:07:30,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241016\17-10-2024_predModel_1.nc,02.Simulations\HighRes\Daily_dpt_20241016\17-10-2024_predModel_1.nc,17-10-2024_predModel_1.nc,.nc,84035306,2026-05-08T23:07:31,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241016\17-10-2024_predModel_10.nc,02.Simulations\HighRes\Daily_dpt_20241016\17-10-2024_predModel_10.nc,17-10-2024_predModel_10.nc,.nc,84035306,2026-05-08T23:07:32,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241016\17-10-2024_predModel_11.nc,02.Simulations\HighRes\Daily_dpt_20241016\17-10-2024_predModel_11.nc,17-10-2024_predModel_11.nc,.nc,84035306,2026-05-08T23:07:32,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241016\17-10-2024_predModel_12.nc,02.Simulations\HighRes\Daily_dpt_20241016\17-10-2024_predModel_12.nc,17-10-2024_predModel_12.nc,.nc,84035306,2026-05-08T23:07:33,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241016\17-10-2024_predModel_13.nc,02.Simulations\HighRes\Daily_dpt_20241016\17-10-2024_predModel_13.nc,17-10-2024_predModel_13.nc,.nc,84035306,2026-05-08T23:07:33,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241016\17-10-2024_predModel_14.nc,02.Simulations\HighRes\Daily_dpt_20241016\17-10-2024_predModel_14.nc,17-10-2024_predModel_14.nc,.nc,84035306,2026-05-08T23:07:34,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241016\17-10-2024_predModel_15.nc,02.Simulations\HighRes\Daily_dpt_20241016\17-10-2024_predModel_15.nc,17-10-2024_predModel_15.nc,.nc,84035306,2026-05-08T23:07:35,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241016\17-10-2024_predModel_16.nc,02.Simulations\HighRes\Daily_dpt_20241016\17-10-2024_predModel_16.nc,17-10-2024_predModel_16.nc,.nc,84035306,2026-05-08T23:07:35,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241016\17-10-2024_predModel_17.nc,02.Simulations\HighRes\Daily_dpt_20241016\17-10-2024_predModel_17.nc,17-10-2024_predModel_17.nc,.nc,84035306,2026-05-08T23:07:36,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241016\17-10-2024_predModel_2.nc,02.Simulations\HighRes\Daily_dpt_20241016\17-10-2024_predModel_2.nc,17-10-2024_predModel_2.nc,.nc,84035306,2026-05-08T23:07:37,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241016\17-10-2024_predModel_3.nc,02.Simulations\HighRes\Daily_dpt_20241016\17-10-2024_predModel_3.nc,17-10-2024_predModel_3.nc,.nc,84035306,2026-05-08T23:07:37,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241016\17-10-2024_predModel_4.nc,02.Simulations\HighRes\Daily_dpt_20241016\17-10-2024_predModel_4.nc,17-10-2024_predModel_4.nc,.nc,84035306,2026-05-08T23:07:38,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241016\17-10-2024_predModel_5.nc,02.Simulations\HighRes\Daily_dpt_20241016\17-10-2024_predModel_5.nc,17-10-2024_predModel_5.nc,.nc,84035306,2026-05-08T23:07:39,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241016\17-10-2024_predModel_6.nc,02.Simulations\HighRes\Daily_dpt_20241016\17-10-2024_predModel_6.nc,17-10-2024_predModel_6.nc,.nc,84035306,2026-05-08T23:07:39,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241016\17-10-2024_predModel_7.nc,02.Simulations\HighRes\Daily_dpt_20241016\17-10-2024_predModel_7.nc,17-10-2024_predModel_7.nc,.nc,84035306,2026-05-08T23:07:40,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241016\17-10-2024_predModel_8.nc,02.Simulations\HighRes\Daily_dpt_20241016\17-10-2024_predModel_8.nc,17-10-2024_predModel_8.nc,.nc,84035306,2026-05-08T23:07:41,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241016\17-10-2024_predModel_9.nc,02.Simulations\HighRes\Daily_dpt_20241016\17-10-2024_predModel_9.nc,17-10-2024_predModel_9.nc,.nc,84035306,2026-05-08T23:07:42,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241017\18-10-2024_predModel_1.nc,02.Simulations\HighRes\Daily_dpt_20241017\18-10-2024_predModel_1.nc,18-10-2024_predModel_1.nc,.nc,84035306,2026-05-08T23:07:42,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241017\18-10-2024_predModel_10.nc,02.Simulations\HighRes\Daily_dpt_20241017\18-10-2024_predModel_10.nc,18-10-2024_predModel_10.nc,.nc,84035306,2026-05-08T23:07:43,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241017\18-10-2024_predModel_11.nc,02.Simulations\HighRes\Daily_dpt_20241017\18-10-2024_predModel_11.nc,18-10-2024_predModel_11.nc,.nc,84035306,2026-05-08T23:07:44,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241017\18-10-2024_predModel_12.nc,02.Simulations\HighRes\Daily_dpt_20241017\18-10-2024_predModel_12.nc,18-10-2024_predModel_12.nc,.nc,84035306,2026-05-08T23:07:44,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241017\18-10-2024_predModel_13.nc,02.Simulations\HighRes\Daily_dpt_20241017\18-10-2024_predModel_13.nc,18-10-2024_predModel_13.nc,.nc,84035306,2026-05-08T23:07:45,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241017\18-10-2024_predModel_14.nc,02.Simulations\HighRes\Daily_dpt_20241017\18-10-2024_predModel_14.nc,18-10-2024_predModel_14.nc,.nc,84035306,2026-05-08T23:07:46,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241017\18-10-2024_predModel_15.nc,02.Simulations\HighRes\Daily_dpt_20241017\18-10-2024_predModel_15.nc,18-10-2024_predModel_15.nc,.nc,84035306,2026-05-08T23:07:47,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241017\18-10-2024_predModel_16.nc,02.Simulations\HighRes\Daily_dpt_20241017\18-10-2024_predModel_16.nc,18-10-2024_predModel_16.nc,.nc,84035306,2026-05-08T23:07:47,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241017\18-10-2024_predModel_17.nc,02.Simulations\HighRes\Daily_dpt_20241017\18-10-2024_predModel_17.nc,18-10-2024_predModel_17.nc,.nc,84035306,2026-05-08T23:07:48,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241017\18-10-2024_predModel_2.nc,02.Simulations\HighRes\Daily_dpt_20241017\18-10-2024_predModel_2.nc,18-10-2024_predModel_2.nc,.nc,84035306,2026-05-08T23:07:49,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241017\18-10-2024_predModel_3.nc,02.Simulations\HighRes\Daily_dpt_20241017\18-10-2024_predModel_3.nc,18-10-2024_predModel_3.nc,.nc,84035306,2026-05-08T23:07:49,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241017\18-10-2024_predModel_4.nc,02.Simulations\HighRes\Daily_dpt_20241017\18-10-2024_predModel_4.nc,18-10-2024_predModel_4.nc,.nc,84035306,2026-05-08T23:07:50,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241017\18-10-2024_predModel_5.nc,02.Simulations\HighRes\Daily_dpt_20241017\18-10-2024_predModel_5.nc,18-10-2024_predModel_5.nc,.nc,84035306,2026-05-08T23:07:51,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241017\18-10-2024_predModel_6.nc,02.Simulations\HighRes\Daily_dpt_20241017\18-10-2024_predModel_6.nc,18-10-2024_predModel_6.nc,.nc,84035306,2026-05-08T23:07:51,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241017\18-10-2024_predModel_7.nc,02.Simulations\HighRes\Daily_dpt_20241017\18-10-2024_predModel_7.nc,18-10-2024_predModel_7.nc,.nc,84035306,2026-05-08T23:07:52,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241017\18-10-2024_predModel_8.nc,02.Simulations\HighRes\Daily_dpt_20241017\18-10-2024_predModel_8.nc,18-10-2024_predModel_8.nc,.nc,84035306,2026-05-08T23:07:53,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241017\18-10-2024_predModel_9.nc,02.Simulations\HighRes\Daily_dpt_20241017\18-10-2024_predModel_9.nc,18-10-2024_predModel_9.nc,.nc,84035306,2026-05-08T23:07:53,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241018\19-10-2024_predModel_1.nc,02.Simulations\HighRes\Daily_dpt_20241018\19-10-2024_predModel_1.nc,19-10-2024_predModel_1.nc,.nc,84035306,2026-05-08T23:07:54,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241018\19-10-2024_predModel_10.nc,02.Simulations\HighRes\Daily_dpt_20241018\19-10-2024_predModel_10.nc,19-10-2024_predModel_10.nc,.nc,84035306,2026-05-08T23:07:55,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241018\19-10-2024_predModel_11.nc,02.Simulations\HighRes\Daily_dpt_20241018\19-10-2024_predModel_11.nc,19-10-2024_predModel_11.nc,.nc,84035306,2026-05-08T23:07:55,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241018\19-10-2024_predModel_12.nc,02.Simulations\HighRes\Daily_dpt_20241018\19-10-2024_predModel_12.nc,19-10-2024_predModel_12.nc,.nc,84035306,2026-05-08T23:07:56,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241018\19-10-2024_predModel_13.nc,02.Simulations\HighRes\Daily_dpt_20241018\19-10-2024_predModel_13.nc,19-10-2024_predModel_13.nc,.nc,84035306,2026-05-08T23:07:57,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241018\19-10-2024_predModel_14.nc,02.Simulations\HighRes\Daily_dpt_20241018\19-10-2024_predModel_14.nc,19-10-2024_predModel_14.nc,.nc,84035306,2026-05-08T23:07:57,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241018\19-10-2024_predModel_15.nc,02.Simulations\HighRes\Daily_dpt_20241018\19-10-2024_predModel_15.nc,19-10-2024_predModel_15.nc,.nc,84035306,2026-05-08T23:07:58,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241018\19-10-2024_predModel_16.nc,02.Simulations\HighRes\Daily_dpt_20241018\19-10-2024_predModel_16.nc,19-10-2024_predModel_16.nc,.nc,84035306,2026-05-08T23:07:59,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241018\19-10-2024_predModel_17.nc,02.Simulations\HighRes\Daily_dpt_20241018\19-10-2024_predModel_17.nc,19-10-2024_predModel_17.nc,.nc,84035306,2026-05-08T23:07:59,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241018\19-10-2024_predModel_2.nc,02.Simulations\HighRes\Daily_dpt_20241018\19-10-2024_predModel_2.nc,19-10-2024_predModel_2.nc,.nc,84035306,2026-05-08T23:08:00,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241018\19-10-2024_predModel_3.nc,02.Simulations\HighRes\Daily_dpt_20241018\19-10-2024_predModel_3.nc,19-10-2024_predModel_3.nc,.nc,84035306,2026-05-08T23:08:01,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241018\19-10-2024_predModel_4.nc,02.Simulations\HighRes\Daily_dpt_20241018\19-10-2024_predModel_4.nc,19-10-2024_predModel_4.nc,.nc,84035306,2026-05-08T23:08:01,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241018\19-10-2024_predModel_5.nc,02.Simulations\HighRes\Daily_dpt_20241018\19-10-2024_predModel_5.nc,19-10-2024_predModel_5.nc,.nc,84035306,2026-05-08T23:08:02,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241018\19-10-2024_predModel_6.nc,02.Simulations\HighRes\Daily_dpt_20241018\19-10-2024_predModel_6.nc,19-10-2024_predModel_6.nc,.nc,84035306,2026-05-08T23:08:03,predModel
C:\Users\pedro\Documents\Filipa_dados\data\dadosParaPedro_Fresnel\02.Simulations\HighRes\Daily_dpt_20241018\19-10-2024_predModel_7.nc,02.Simulations\HighRes\Daily_dpt_20241018\19-10-2024_predModel_7.nc,19-10-2024_predModel_7.nc,.nc,84035306,2026-05-08T23:08:03,predModel
