method_family,method_name,interpolation,domain_tested,mask_mode,rmse,mae,mean_bias,max_abs_error,pearson,spearman,nrmse,ssim,ncc,contour_score,gradient_corr,exact_match_possible,valid_cells_used,valid_fraction,notes,composite_score,rank
B_linear_registration,similarity_manual_rot_-8.0deg,lanczos,full,masked,0.7117505428200683,0.5734916559554533,0.5734916559554533,1.5830701385498038,-0.9137838169667094,-0.884640695731512,0.7395195000468263,0.7191241612597712,-0.9137838169667105,0.09614262099781523,0.017778597270518833,False,18984,0.43944444444444447,manual similarity,0.8959504532823229,564
A_discrete_basic,scale_only_center_s1.15,nearest,full,nomask,0.9486135246044392,0.8106966302230537,0.8106966302230537,1.6066388916015626,-0.7272203591386449,-0.712742377611546,0.8950450767603325,0.708834447790553,-0.7272203591386446,0.0876312140044202,-0.039558985393524274,False,36852,0.8530555555555556,scale only,0.9019005402327078,565
D_optimization_matching,isotherm_levelset_translation_search,linear,roi,masked,0.8790613115056809,0.8048401945759729,0.8048401945759729,1.3392975372314453,-0.4137239870624665,-0.4864724925351236,1.0865352098210022,0.6947428314851412,-0.4137239870624665,0.0807406111456391,-0.08962994295551635,False,8296,0.9673507462686567,isotherm alignment,0.9022717165750391,566
A_discrete_basic,scale_only_center_s1.15,linear,full,nomask,0.9486645022653882,0.810741284912732,0.810741284912732,1.6060361694335938,-0.7274780084679897,-0.7129761380442863,0.895093175699757,0.7098455678599086,-0.7274780084679898,0.056105137550483034,-0.04093041643044281,False,36852,0.8530555555555556,scale only,0.9032244473675716,567
A_discrete_basic,scale_only_center_s1.15,bicubic,roi,masked,0.7422622856508336,0.6238757888117086,0.6238757888117086,1.471855740356446,-0.9209850168381637,-0.8753489383748899,0.9174492128432536,0.6030681756819888,-0.9209850168381635,0.1352588260742031,0.1515173587677935,False,8296,0.9673507462686567,scale only,0.910275444168509,568
A_discrete_basic,scale_only_center_s1.15,linear,roi,masked,0.7422552063057279,0.6238838308979944,0.6238838308979944,1.4718175933837898,-0.9209970860598564,-0.8753640680737846,0.9174404626484503,0.6028769579545843,-0.9209970860598561,0.1344152886059634,0.15167986290014177,False,8296,0.9673507462686567,scale only,0.910313472303268,569
A_discrete_basic,scale_only_center_s1.15,nearest,roi,masked,0.7422481855551176,0.6238310139405003,0.6238310139405003,1.4720102355957039,-0.9210686403083803,-0.8755547753246143,0.9174317848774716,0.6030386278349315,-0.9210686403083802,0.1411772702403935,0.13295026946517957,False,8296,0.9673507462686567,scale only,0.9107973176833537,570
A_discrete_basic,scale_only_center_s1.15,bicubic,full,nomask,0.9514240090353128,0.8140559930952087,0.8140559930952087,1.60631845703125,-0.728512815774638,-0.7141803140832452,0.9227271933229697,0.7121975344786097,-0.7285128157746382,0.06914766206803805,-0.04133318921847837,False,36300,0.8402777777777778,scale only,0.9140004270706923,571
B_linear_registration,similarity_manual_rot_-4.0deg,nearest,roi,masked,0.7431084049950174,0.6060377976766088,0.6060377976766088,1.4778528991699211,-0.9585256093687805,-0.9076713551454686,0.9184950312032856,0.5879565123483682,-0.9585256093687806,0.17894508497709852,0.16853492975912598,False,8296,0.9673507462686567,manual similarity,0.9151746062400645,572
A_discrete_basic,resize_full_flip_v,bicubic,roi,masked,0.7486535330636549,0.6055199706858356,0.6055199706858356,1.4691184509277342,-0.9581422421340271,-0.8767372323708134,0.9253489068211552,0.5955797062500824,-0.9581422421340272,0.13814316729383164,0.2147463739528909,False,8296,0.9673507462686567,orientation + resize,0.9153335486437799,573
A_discrete_basic,resize_full_flip_v,lanczos,roi,masked,0.7486311348099224,0.6055209896551149,0.6055209896551149,1.4687369812011717,-0.9581442645456983,-0.8767462870701063,0.9253212221864201,0.5956440887490357,-0.9581442645456981,0.1354548978411274,0.21428365319514694,False,8296,0.9673507462686567,orientation + resize,0.9154454242964958,574
A_discrete_basic,resize_full_flip_v,linear,roi,masked,0.7485683822983481,0.6055205215546067,0.6055205215546067,1.4676688659667967,-0.958142198213502,-0.876768997779887,0.9252436589807167,0.595283117176179,-0.958142198213502,0.13391338926532195,0.21329048644734142,False,8296,0.9673507462686567,orientation + resize,0.9155382900204336,575
A_discrete_basic,resize_full_flip_v,nearest,roi,masked,0.7483936149337519,0.6054086954240054,0.6054086954240054,1.4682239044189451,-0.9577533341333984,-0.8768147485688127,0.9250276434506554,0.5945649585300606,-0.9577533341333988,0.1405057971726584,0.1975997804536838,False,8296,0.9673507462686567,orientation + resize,0.9158052592989814,576
B_linear_registration,similarity_manual_rot_-8.0deg,nearest,full,nomask,0.9217983400774689,0.7950799896850058,0.7950799896850058,1.583434442138671,-0.6431635022279886,-0.6042221398843042,0.9566689222951248,0.7181500898133142,-0.6431635022279882,0.09635742816557732,-0.054897306938101284,False,31377,0.7263194444444444,manual similarity,0.9164007713197471,577
B_linear_registration,similarity_manual_rot_-4.0deg,lanczos,roi,masked,0.7430907205722944,0.6060158321292329,0.6060158321292329,1.479094583129882,-0.9586794207104896,-0.9077293793108495,0.9184731729464127,0.5881659568954017,-0.9586794207104895,0.1418422727494,0.17340721819165072,False,8296,0.9673507462686567,manual similarity,0.9164649010685957,578
B_linear_registration,similarity_manual_rot_-4.0deg,bicubic,roi,masked,0.7430910261034921,0.6060110724943009,0.6060110724943009,1.4792929473876946,-0.9586888351505366,-0.9077222315551062,0.9184735505883356,0.5881316136606939,-0.9586888351505367,0.14179427125469588,0.17318896747615942,False,8296,0.9673507462686567,manual similarity,0.9164783376089343,579
B_linear_registration,similarity_manual_rot_-4.0deg,linear,roi,masked,0.7430885107347122,0.6060245124507894,0.6060245124507894,1.4790049377441399,-0.958677812571444,-0.9077370656709626,0.9184704415483752,0.5881888844608567,-0.9586778125714435,0.14034644902952598,0.17311088413108186,False,8296,0.9673507462686567,manual similarity,0.916534766242979,580
B_linear_registration,similarity_manual_rot_-8.0deg,linear,full,nomask,0.9220862494965223,0.7954332867824879,0.7954332867824879,1.5829080139160148,-0.6425648980329739,-0.6035178805013951,0.956967722999866,0.7194358517921658,-0.642564898032974,0.07585180825186169,-0.05866652330371924,False,31275,0.7239583333333334,manual similarity,0.9175439791473435,581
A_discrete_basic,scale_only_center_s1.15,bicubic,roi,nomask,0.7736175237703238,0.6497473440814374,0.6497473440814374,1.471855740356446,-0.9197625812847529,-0.8817419993798046,0.9562048374888136,0.6506969443359497,-0.9197625812847527,0.13480764584795085,0.22633279912938878,False,8576,1.0,scale only,0.9181556198105928,582
A_discrete_basic,scale_only_center_s1.15,linear,roi,nomask,0.773605445766942,0.6497521300230453,0.6497521300230453,1.4718175933837898,-0.9197763252468939,-0.8817555042654207,0.9561899088646472,0.6506014231317672,-0.9197763252468939,0.1340141032430344,0.22673535798273314,False,8576,1.0,scale only,0.9181738055310928,583
A_discrete_basic,scale_only_center_s1.15,nearest,roi,nomask,0.7735925457381047,0.6496975728686176,0.6496975728686176,1.4720102355957039,-0.919852654434474,-0.8819275272763712,0.95617396420259,0.6506376734476342,-0.919852654434474,0.1410438278864893,0.20854198330810084,False,8576,1.0,scale only,0.918629614350245,584
B_linear_registration,similarity_manual_rot_-8.0deg,bicubic,full,nomask,0.9248094898133328,0.798764259943369,0.798764259943369,1.583382943725585,-0.6407331600322091,-0.6013817788908791,0.9597939803988702,0.7214813968382066,-0.6407331600322088,0.07713717283298362,-0.05969351146514361,False,30909,0.7154861111111112,manual similarity,0.9191520159117972,585
B_linear_registration,similarity_manual_rot_-4.0deg,nearest,roi,nomask,0.7703629186168435,0.6302401245391192,0.6302401245391192,1.4778528991699211,-0.9599049591889449,-0.9111930027480539,0.9521820883960748,0.6347331940598001,-0.9599049591889449,0.1785006918975414,0.2721442213336712,False,8576,1.0,manual similarity,0.9200331926415247,586
B_linear_registration,similarity_manual_rot_-4.0deg,lanczos,roi,nomask,0.7703598204882923,0.6302265440211368,0.6302265440211368,1.479094583129882,-0.9600292840586374,-0.9112497322558886,0.9521782590548089,0.6358669409895927,-0.9600292840586372,0.14285381453474036,0.276774475479218,False,8576,1.0,manual similarity,0.921223247594804,587
B_linear_registration,similarity_manual_rot_-4.0deg,bicubic,roi,nomask,0.7703617100006537,0.63022285387089,0.63022285387089,1.4792929473876946,-0.960036408853258,-0.9112430705275218,0.9521805945252512,0.6359165866538913,-0.9600364088532581,0.14307470040394676,0.27647508932005443,False,8576,1.0,manual similarity,0.9212247067542569,588
B_linear_registration,similarity_manual_rot_-4.0deg,linear,roi,nomask,0.7703553854115357,0.6302335875998683,0.6302335875998683,1.4790049377441399,-0.9600298104380115,-0.9112571051083577,0.9521727772220957,0.6357383432419099,-0.9600298104380113,0.14184033395161427,0.2767988794696329,False,8576,1.0,manual similarity,0.9212691537039935,589
A_discrete_basic,resize_full_flip_v,linear,roi,nomask,0.7728614745660313,0.6282075930303602,0.6282075930303602,1.4676688659667967,-0.9609834856763151,-0.8861648226083276,0.9552703474025488,0.6367734276720529,-0.960983485676315,0.13429132168954072,0.2615336324479234,False,8576,1.0,orientation + resize,0.9218903118802705,590
A_discrete_basic,resize_full_flip_v,bicubic,roi,nomask,0.7729674505416562,0.628222346291969,0.628222346291969,1.4691184509277342,-0.9609785816567217,-0.8861193012781818,0.9554013355684531,0.6370104880011437,-0.9609785816567221,0.13832500701336495,0.2580437583544347,False,8576,1.0,orientation + resize,0.9219042238010723,591
A_discrete_basic,resize_full_flip_v,lanczos,roi,nomask,0.7729408676099081,0.6282200210436066,0.6282200210436066,1.4687369812011717,-0.9609815825218802,-0.886131697924554,0.9553684785982435,0.637061077718709,-0.96098158252188,0.135800522071597,0.25814410636904794,False,8576,1.0,orientation + resize,0.9219859912493538,592
B_linear_registration,similarity_manual_rot_-8.0deg,lanczos,full,nomask,0.9303147701550546,0.8056196210692862,0.8056196210692862,1.5830701385498038,-0.6368624148416198,-0.5967675737988333,0.9666110137202495,0.725521244647066,-0.6368624148416202,0.07667912990828357,-0.0542410594021436,False,30184,0.6987037037037037,manual similarity,0.9225436300657937,593
A_discrete_basic,resize_full_flip_v,nearest,roi,nomask,0.772655058445958,0.6280736976456287,0.6280736976456287,1.4682239044189451,-0.9606247131529505,-0.8861421517189898,0.9550152134552362,0.6354378531977459,-0.9606247131529503,0.14045728203970648,0.2355072871781224,False,8576,1.0,orientation + resize,0.9226083665753952,594
B_linear_registration,affine_manual_aniso_sx1.05_sy0.95,nearest,roi,masked,0.7629050784816324,0.6251894813901778,0.6251894813901778,1.4877577606201164,-0.9600054451121186,-0.9053339813436744,0.9429640670930513,0.5908328080650208,-0.9600054451121188,0.16888447723070432,0.18922180479757192,False,8296,0.9673507462686567,manual affine,0.9253622286400829,595
B_linear_registration,affine_manual_aniso_sx1.05_sy0.95,bicubic,roi,masked,0.7629062672464713,0.6252447584043703,0.6252447584043703,1.4874621215820305,-0.9600279221704427,-0.9053813123869631,0.9429655364272568,0.590571790986763,-0.9600279221704427,0.16045703256162816,0.19534004186864795,False,8296,0.9673507462686567,manual affine,0.9254791219426965,596
B_linear_registration,affine_manual_aniso_sx1.05_sy0.95,lanczos,roi,masked,0.762901342910273,0.6252389545098566,0.6252389545098566,1.487528878784179,-0.9600250727274637,-0.9053760006569989,0.9429594498612864,0.5905787050259776,-0.9600250727274631,0.15736000729065527,0.1950964153898747,False,8296,0.9673507462686567,manual affine,0.9256089331697033,597
B_linear_registration,affine_manual_aniso_sx1.05_sy0.95,linear,roi,masked,0.7628911684613848,0.6252400709617564,0.6252400709617564,1.487559396362304,-0.9600263647501062,-0.905377757702123,0.9429468740638843,0.5905055016277271,-0.9600263647501055,0.15337325860683812,0.19490926430215408,False,8296,0.9673507462686567,manual affine,0.9257755491739701,598
A_discrete_basic,scale_only_center_s1.10,nearest,roi,masked,0.7743381449109832,0.6452366682757062,0.6452366682757062,1.4940558258056633,-0.944431158693532,-0.897216383797405,0.9570955378666139,0.5998853878339361,-0.9444311586935319,0.16829226123996452,0.16046866753401426,False,8296,0.9673507462686567,scale only,0.9300579160373486,599
A_discrete_basic,scale_only_center_s1.10,bicubic,roi,masked,0.7743862442097756,0.6453170148770399,0.6453170148770399,1.4944773498535149,-0.9442447005861346,-0.8972037754625263,0.9571549894441338,0.5997339848959429,-0.9442447005861343,0.16246230006173848,0.16633587611466405,False,8296,0.9673507462686567,scale only,0.9300679396393055,600
A_discrete_basic,scale_only_center_s1.10,linear,roi,masked,0.7743739271744532,0.6453258726905374,0.6453258726905374,1.4943610015869133,-0.9442404915902369,-0.8971817472678312,0.9571397653722934,0.5998476284121893,-0.9442404915902369,0.15951495972901777,0.16726234295923698,False,8296,0.9673507462686567,scale only,0.930134368906882,601
B_linear_registration,affine_manual_aniso_sx1.05_sy0.95,bicubic,roi,nomask,0.7898364140736196,0.649387307562401,0.649387307562401,1.4874621215820305,-0.9617077913951761,-0.9088423415350814,0.9762516705687169,0.6386274215829391,-0.9617077913951763,0.164443308959651,0.29077848327559336,False,8576,1.0,manual affine,0.9302177770556791,602
B_linear_registration,affine_manual_aniso_sx1.05_sy0.95,lanczos,roi,nomask,0.7898350476913774,0.6493835598091581,0.6493835598091581,1.487528878784179,-0.9617042114842992,-0.9088387917329802,0.9762499816962835,0.638624836961887,-0.9617042114842989,0.16168782390467654,0.29040923649171213,False,8576,1.0,manual affine,0.9303414013059863,603
B_linear_registration,affine_manual_aniso_sx1.05_sy0.95,nearest,roi,nomask,0.7898691768542528,0.6493533473712295,0.6493533473712295,1.4877577606201164,-0.9616796905137335,-0.9088077655517979,0.9762921659406139,0.6383850859425391,-0.961679690513733,0.17218021659515656,0.27915336281552167,False,8576,1.0,manual affine,0.9303968387925767,604
B_linear_registration,affine_manual_aniso_sx1.05_sy0.95,linear,roi,nomask,0.7898250114511953,0.6493843406744858,0.6493843406744858,1.487559396362304,-0.9617059202516532,-0.9088418544306014,0.976237576727268,0.638561052358033,-0.9617059202516529,0.1570130793814258,0.29054202257285416,False,8576,1.0,manual affine,0.9305223787450362,605
A_discrete_basic,integer_offset_dx8_dy-8,linear,roi,masked,0.777935926193625,0.6382244794387597,0.6382244794387597,1.503935891723632,-0.9641521307880808,-0.9070867733092624,0.9615424586782346,0.5936511478868719,-0.9641521307880806,0.1638952941761508,0.20849319644295317,False,8296,0.9673507462686567,integer translation,0.9333151330315901,606
B_linear_registration,affine_manual_shear_shx+0.04_shy-0.04,nearest,roi,masked,0.7819523803538805,0.6435742479458609,0.6435742479458609,1.5042448822021477,-0.9590348190918123,-0.9028030624070607,0.9665068665149018,0.5921217366446377,-0.9590348190918123,0.19865004260593036,0.20268123795549864,False,8296,0.9673507462686567,manual affine shear,0.9335564298589556,607
B_linear_registration,affine_manual_shear_shx+0.04_shy-0.04,linear,roi,masked,0.781995590637041,0.6436317688996215,0.6436317688996215,1.5040732208251946,-0.9591448223034904,-0.902817250194457,0.9665602751832914,0.5935878498628211,-0.9591448223034903,0.16963531510732735,0.2058249310078451,False,8296,0.9673507462686567,manual affine shear,0.9345424258330834,608
B_linear_registration,affine_manual_shear_shx+0.04_shy-0.04,bicubic,roi,masked,0.782032942086166,0.6436475541867999,0.6436475541867999,1.5040865722656243,-0.9591684549454644,-0.9028333966843525,0.9666064422299819,0.5938352856792515,-0.959168454945464,0.1694033867889119,0.20614845575970858,False,8296,0.9673507462686567,manual affine shear,0.934547168912677,609
A_discrete_basic,scale_only_center_s1.10,bicubic,roi,nomask,0.8034986026850915,0.6704916662550685,0.6704916662550685,1.4944773498535149,-0.9457820303866057,-0.9014947085099841,0.9931383754837061,0.6432019708128175,-0.945782030386606,0.16257046328937733,0.28426853753794745,False,8576,1.0,scale only,0.935443394294358,610
A_discrete_basic,scale_only_center_s1.10,linear,roi,nomask,0.8034848034325585,0.6704989460283252,0.6704989460283252,1.4943610015869133,-0.9457771084453398,-0.901474323146418,0.9931213193653783,0.6433175944145199,-0.9457771084453398,0.16046981569969776,0.2854441469852917,False,8576,1.0,scale only,0.9354650903240811,611
A_discrete_basic,integer_offset_dx8_dy-6,linear,roi,masked,0.7825915962008538,0.6433628720573198,0.6433628720573198,1.5037356201171868,-0.9623483562578486,-0.9057355620793688,0.9672969485209253,0.5941580336301535,-0.9623483562578485,0.16153527078424013,0.2106102066326339,False,8296,0.9673507462686567,integer translation,0.9355157782707006,612
A_discrete_basic,scale_only_center_s1.10,nearest,roi,nomask,0.8034744873198678,0.6704257384026229,0.6704257384026229,1.4940558258056633,-0.9459303123950208,-0.9015183667543629,0.99310856846903,0.6433234340695545,-0.9459303123950207,0.16899570034569059,0.2724615064293647,False,8576,1.0,scale only,0.9356573239416335,613
B_linear_registration,similarity_manual_rot_-2.0deg,nearest,roi,masked,0.7884998873979062,0.6503948100914951,0.6503948100914951,1.4994841400146477,-0.9573650179417172,-0.900666954023636,0.9745997001395551,0.5939432987322671,-0.9573650179417171,0.1989578903850178,0.2102976664594938,False,8296,0.9673507462686567,manual similarity,0.9363300358264857,614
B_linear_registration,affine_manual_aniso_sx0.95_sy1.05,nearest,roi,nomask,0.8609250291076368,0.7554098340863612,0.7554098340863612,1.3894782043457035,-0.7229841599839294,-0.7239087072028488,1.06411844645898,0.6675245950173019,-0.7229841599839293,0.16308876385849363,0.01779904051324747,False,8576,1.0,manual affine,0.9367433947135352,615
B_linear_registration,affine_manual_shear_shx+0.04_shy-0.04,nearest,roi,nomask,0.8060840922472954,0.6661789968693435,0.6661789968693435,1.5042448822021477,-0.9614151068130717,-0.9053187854258783,0.9963340859616788,0.6364145731624712,-0.9614151068130715,0.21053355309129154,0.2945397771319536,False,8576,1.0,manual affine shear,0.9368743249964596,616
A_discrete_basic,scale_only_center_s0.95,nearest,roi,masked,0.8276364729743881,0.7080294412327824,0.7080294412327824,1.396869180297852,-0.8276787021814765,-0.8067507224245299,1.0229732068158817,0.6238129007675199,-0.8276787021814764,0.18198351326805975,0.15097105068067437,False,8296,0.9673507462686567,scale only,0.9368745131036309,617
A_discrete_basic,integer_offset_dx8_dy-8,linear,roi,nomask,0.8029225213249587,0.6613672873728311,0.6613672873728311,1.503935891723632,-0.9661429998692398,-0.9097120152942691,0.992426328811519,0.6387669043062788,-0.9661429998692396,0.16820593230185318,0.3098054566006432,False,8576,1.0,integer translation,0.9369233917494308,618
B_linear_registration,affine_manual_shear_shx+0.06_shy+0.00,nearest,roi,masked,0.7910822674291565,0.6536298414383008,0.6536298414383008,1.4988241973876946,-0.9506651146083114,-0.8977241749852765,0.9777915671826926,0.595020112250364,-0.9506651146083115,0.18895568740685167,0.20498737927659585,False,8296,0.9673507462686567,manual affine shear,0.9372509997334708,619
